Topic Name,Link to List of Repo,link,Repo Href
Jekyll,https://github.com/topics/Jekyll,https://github.com,/alshedivat/al-folio
Jekyll,https://github.com/topics/Jekyll,https://github.com,/primer/octicons
Jekyll,https://github.com/topics/Jekyll,https://github.com,/just-the-docs/just-the-docs
Jekyll,https://github.com/topics/Jekyll,https://github.com,/cotes2020/jekyll-theme-chirpy
Jekyll,https://github.com/topics/Jekyll,https://github.com,/daattali/beautiful-jekyll
Jekyll,https://github.com/topics/Jekyll,https://github.com,/mqtt/mqtt.org
Jekyll,https://github.com/topics/Jekyll,https://github.com,/home-assistant/home-assistant.io
jQuery,https://github.com/topics/jQuery,https://github.com,/jquery/jquery
jQuery,https://github.com/topics/jQuery,https://github.com,/NervJS/taro
jQuery,https://github.com/topics/jQuery,https://github.com,/alvarotrigo/fullPage.js
jQuery,https://github.com/topics/jQuery,https://github.com,/cheeriojs/cheerio
jQuery,https://github.com/topics/jQuery,https://github.com,/select2/select2
jQuery,https://github.com/topics/jQuery,https://github.com,/nhn/tui.editor
jQuery,https://github.com/topics/jQuery,https://github.com,/PuerkitoBio/goquery
jQuery,https://github.com/topics/jQuery,https://github.com,/pandao/editor.md
jQuery,https://github.com/topics/jQuery,https://github.com,/selectize/selectize.js
jQuery,https://github.com/topics/jQuery,https://github.com,/jessepollak/card
JSON,https://github.com/topics/JSON,https://github.com,/tiangolo/fastapi
JSON,https://github.com/topics/JSON,https://github.com,/prettier/prettier
JSON,https://github.com/topics/JSON,https://github.com,/chinese-poetry/chinese-poetry
JSON,https://github.com/topics/JSON,https://github.com,/Asabeneh/30-Days-Of-JavaScript
JSON,https://github.com/topics/JSON,https://github.com,/nlohmann/json
JSON,https://github.com/topics/JSON,https://github.com,/SheetJS/sheetjs
JSON,https://github.com/topics/JSON,https://github.com,/httpie/cli
JSON,https://github.com/topics/JSON,https://github.com,/AykutSarac/jsoncrack.com
JSON,https://github.com/topics/JSON,https://github.com,/dromara/hutool
JSON,https://github.com/topics/JSON,https://github.com,/codex-team/editor.js
Jupyter Notebook,https://github.com/topics/Jupyter-Notebook,https://github.com,/jakevdp/PythonDataScienceHandbook
Jupyter Notebook,https://github.com/topics/Jupyter-Notebook,https://github.com,/CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers
Jupyter Notebook,https://github.com/topics/Jupyter-Notebook,https://github.com,/ageron/handson-ml
Jupyter Notebook,https://github.com/topics/Jupyter-Notebook,https://github.com,/trekhleb/homemade-machine-learning
Jupyter Notebook,https://github.com/topics/Jupyter-Notebook,https://github.com,/MLEveryday/100-Days-Of-ML-Code
Jupyter Notebook,https://github.com/topics/Jupyter-Notebook,https://github.com,/recommenders-team/recommenders
Jupyter Notebook,https://github.com/topics/Jupyter-Notebook,https://github.com,/emilwallner/Screenshot-to-code
Jupyter Notebook,https://github.com/topics/Jupyter-Notebook,https://github.com,/plotly/plotly.py
Jupyter Notebook,https://github.com/topics/Jupyter-Notebook,https://github.com,/ydataai/ydata-profiling
Jupyter Notebook,https://github.com/topics/Jupyter-Notebook,https://github.com,/chenyuntc/pytorch-book
Koa,https://github.com/topics/Koa,https://github.com,/strapi/strapi
Koa,https://github.com/topics/Koa,https://github.com,/koajs/koa
Koa,https://github.com/topics/Koa,https://github.com,/eggjs/egg
Koa,https://github.com/topics/Koa,https://github.com,/apollographql/apollo-server
Koa,https://github.com/topics/Koa,https://github.com,/graphile/crystal
Koa,https://github.com/topics/Koa,https://github.com,/r-spacex/SpaceX-API
Koa,https://github.com/topics/Koa,https://github.com,/aui/art-template
Koa,https://github.com/topics/Koa,https://github.com,/chenshenhai/koa2-note
Koa,https://github.com/topics/Koa,https://github.com,/berwin/Blog
Koa,https://github.com/topics/Koa,https://github.com,/simov/grant
Kotlin,https://github.com/topics/Kotlin,https://github.com,/justjavac/free-programming-books-zh_CN
Kotlin,https://github.com/topics/Kotlin,https://github.com,/JetBrains/kotlin
Kotlin,https://github.com/topics/Kotlin,https://github.com,/square/okhttp
Kotlin,https://github.com/topics/Kotlin,https://github.com,/square/leakcanary
Kotlin,https://github.com/topics/Kotlin,https://github.com,/NativeScript/NativeScript
Kotlin,https://github.com/topics/Kotlin,https://github.com,/google/iosched
Kotlin,https://github.com/topics/Kotlin,https://github.com,/tipsy/profile-summary-for-github
Kotlin,https://github.com/topics/Kotlin,https://github.com,/afollestad/material-dialogs
Kotlin,https://github.com/topics/Kotlin,https://github.com,/gkd-kit/gkd
Kotlin,https://github.com/topics/Kotlin,https://github.com,/yuliskov/SmartTube
Kubernetes,https://github.com/topics/Kubernetes,https://github.com,/kubernetes/kubernetes
Kubernetes,https://github.com/topics/Kubernetes,https://github.com,/netdata/netdata
Kubernetes,https://github.com/topics/Kubernetes,https://github.com,/bregman-arie/devops-exercises
Kubernetes,https://github.com/topics/Kubernetes,https://github.com,/traefik/traefik
Kubernetes,https://github.com/topics/Kubernetes,https://github.com,/etcd-io/etcd
Kubernetes,https://github.com/topics/Kubernetes,https://github.com,/minio/minio
Kubernetes,https://github.com/topics/Kubernetes,https://github.com,/LeCoupa/awesome-cheatsheets
Kubernetes,https://github.com/topics/Kubernetes,https://github.com,/Kong/kong
Kubernetes,https://github.com/topics/Kubernetes,https://github.com,/istio/istio
Kubernetes,https://github.com/topics/Kubernetes,https://github.com,/GitHubDaily/GitHubDaily
Laravel,https://github.com/topics/Laravel,https://github.com,/laravel/laravel
Laravel,https://github.com/topics/Laravel,https://github.com,/laravel/framework
Laravel,https://github.com/topics/Laravel,https://github.com,/monicahq/monica
Laravel,https://github.com/topics/Laravel,https://github.com,/barryvdh/laravel-debugbar
Laravel,https://github.com/topics/Laravel,https://github.com,/filamentphp/filament
Laravel,https://github.com/topics/Laravel,https://github.com,/koel/koel
Laravel,https://github.com/topics/Laravel,https://github.com,/flarum/flarum
Laravel,https://github.com/topics/Laravel,https://github.com,/BookStackApp/BookStack
Laravel,https://github.com/topics/Laravel,https://github.com,/barryvdh/laravel-ide-helper
Laravel,https://github.com/topics/Laravel,https://github.com,/cachethq/cachet
LaTeX,https://github.com/topics/LaTeX,https://github.com,/marktext/marktext
LaTeX,https://github.com/topics/LaTeX,https://github.com,/posquit0/Awesome-CV
LaTeX,https://github.com/topics/LaTeX,https://github.com,/HarisIqbal88/PlotNeuralNet
LaTeX,https://github.com/topics/LaTeX,https://github.com,/KaTeX/KaTeX
LaTeX,https://github.com/topics/LaTeX,https://github.com,/lukas-blecher/LaTeX-OCR
LaTeX,https://github.com/topics/LaTeX,https://github.com,/hmemcpy/milewski-ctfp-pdf
LaTeX,https://github.com/topics/LaTeX,https://github.com,/mathjax/MathJax
LaTeX,https://github.com/topics/LaTeX,https://github.com,/billryan/resume
LaTeX,https://github.com/topics/LaTeX,https://github.com,/garrettj403/SciencePlots
LaTeX,https://github.com/topics/LaTeX,https://github.com,/Wandmalfarbe/pandoc-latex-template
Library,https://github.com/topics/Library,https://github.com,/facebook/react
Library,https://github.com/topics/Library,https://github.com,/ocornut/imgui
Library,https://github.com/topics/Library,https://github.com,/curl/curl
Library,https://github.com/topics/Library,https://github.com,/ccxt/ccxt
Library,https://github.com/topics/Library,https://github.com,/acheong08/ChatGPT
Library,https://github.com/topics/Library,https://github.com,/nextui-org/nextui
Library,https://github.com/topics/Library,https://github.com,/mojs/mojs
Library,https://github.com/topics/Library,https://github.com,/framework7io/framework7
Library,https://github.com/topics/Library,https://github.com,/dgraph-io/badger
Library,https://github.com/topics/Library,https://github.com,/OpenGenus/cosmos
Linux,https://github.com/topics/Linux,https://github.com,/jlevy/the-art-of-command-line
Linux,https://github.com/topics/Linux,https://github.com,/trimstray/the-book-of-secret-knowledge
Linux,https://github.com/topics/Linux,https://github.com,/nodejs/node
Linux,https://github.com/topics/Linux,https://github.com,/netdata/netdata
Linux,https://github.com/topics/Linux,https://github.com,/rustdesk/rustdesk
Linux,https://github.com/topics/Linux,https://github.com,/bregman-arie/devops-exercises
Linux,https://github.com/topics/Linux,https://github.com,/ventoy/Ventoy
Linux,https://github.com/topics/Linux,https://github.com,/atom/atom
Linux,https://github.com/topics/Linux,https://github.com,/alacritty/alacritty
Linux,https://github.com/topics/Linux,https://github.com,/sherlock-project/sherlock
Lua,https://github.com/topics/Lua,https://github.com,/neovim/neovim
Lua,https://github.com/topics/Lua,https://github.com,/coolsnowwolf/lede
Lua,https://github.com/topics/Lua,https://github.com,/NvChad/NvChad
Lua,https://github.com/topics/Lua,https://github.com,/SpaceVim/SpaceVim
Lua,https://github.com/topics/Lua,https://github.com,/cocos2d/cocos2d-x
Lua,https://github.com/topics/Lua,https://github.com,/LunarVim/LunarVim
Lua,https://github.com/topics/Lua,https://github.com,/lionsoul2014/ip2region
Lua,https://github.com/topics/Lua,https://github.com,/nvim-telescope/telescope.nvim
Lua,https://github.com/topics/Lua,https://github.com,/spotify/annoy
Lua,https://github.com/topics/Lua,https://github.com,/AstroNvim/AstroNvim
Machine learning,https://github.com/topics/Machine-learning,https://github.com,/tensorflow/tensorflow
Machine learning,https://github.com/topics/Machine-learning,https://github.com,/huggingface/transformers
Machine learning,https://github.com/topics/Machine-learning,https://github.com,/pytorch/pytorch
Machine learning,https://github.com/topics/Machine-learning,https://github.com,/netdata/netdata
Machine learning,https://github.com/topics/Machine-learning,https://github.com,/microsoft/ML-For-Beginners
Machine learning,https://github.com/topics/Machine-learning,https://github.com,/Developer-Y/cs-video-courses
Machine learning,https://github.com/topics/Machine-learning,https://github.com,/keras-team/keras
Machine learning,https://github.com/topics/Machine-learning,https://github.com,/tesseract-ocr/tesseract
Machine learning,https://github.com/topics/Machine-learning,https://github.com,/scikit-learn/scikit-learn
Machine learning,https://github.com/topics/Machine-learning,https://github.com,/d2l-ai/d2l-zh
macOS,https://github.com/topics/macOS,https://github.com,/flutter/flutter
macOS,https://github.com/topics/macOS,https://github.com,/jlevy/the-art-of-command-line
macOS,https://github.com/topics/macOS,https://github.com,/nodejs/node
macOS,https://github.com/topics/macOS,https://github.com,/jaywcjlove/awesome-mac
macOS,https://github.com/topics/macOS,https://github.com,/atom/atom
macOS,https://github.com/topics/macOS,https://github.com,/alacritty/alacritty
macOS,https://github.com/topics/macOS,https://github.com,/lencx/ChatGPT
macOS,https://github.com/topics/macOS,https://github.com,/tldr-pages/tldr
macOS,https://github.com/topics/macOS,https://github.com,/FiloSottile/mkcert
macOS,https://github.com/topics/macOS,https://github.com,/marktext/marktext
Markdown,https://github.com/topics/Markdown,https://github.com,/prettier/prettier
Markdown,https://github.com/topics/Markdown,https://github.com,/jekyll/jekyll
Markdown,https://github.com/topics/Markdown,https://github.com,/Textualize/rich
Markdown,https://github.com/topics/Markdown,https://github.com,/marktext/marktext
Markdown,https://github.com/topics/Markdown,https://github.com,/toeverything/AFFiNE
Markdown,https://github.com/topics/Markdown,https://github.com,/jgm/pandoc
Markdown,https://github.com/topics/Markdown,https://github.com,/markedjs/marked
Markdown,https://github.com/topics/Markdown,https://github.com,/slidevjs/slidev
Markdown,https://github.com/topics/Markdown,https://github.com,/logseq/logseq
Markdown,https://github.com/topics/Markdown,https://github.com,/GitHubDaily/GitHubDaily
Mastodon,https://github.com/topics/Mastodon,https://github.com,/mastodon/mastodon
Mastodon,https://github.com/topics/Mastodon,https://github.com,/elk-zone/elk
Mastodon,https://github.com/topics/Mastodon,https://github.com,/Dimillian/IceCubesApp
Mastodon,https://github.com/topics/Mastodon,https://github.com,/superseriousbusiness/gotosocial
Mastodon,https://github.com/topics/Mastodon,https://github.com,/TwidereProject/Twidere-Android
Mastodon,https://github.com/topics/Mastodon,https://github.com,/tuskyapp/Tusky
Mastodon,https://github.com/topics/Mastodon,https://github.com,/mastodon/mastodon-ios
Mastodon,https://github.com/topics/Mastodon,https://github.com,/wabarc/wayback
Mastodon,https://github.com/topics/Mastodon,https://github.com,/mastodon/documentation
Mastodon,https://github.com/topics/Mastodon,https://github.com,/mastodon/mastodon-android
Material Design,https://github.com/topics/Material-Design,https://github.com,/flutter/flutter
Material Design,https://github.com/topics/Material-Design,https://github.com,/mui/material-ui
Material Design,https://github.com/topics/Material-Design,https://github.com,/Solido/awesome-flutter
Material Design,https://github.com/topics/Material-Design,https://github.com,/ionic-team/ionic-framework
Material Design,https://github.com/topics/Material-Design,https://github.com,/google/material-design-icons
Material Design,https://github.com/topics/Material-Design,https://github.com,/vuetifyjs/vuetify
Material Design,https://github.com/topics/Material-Design,https://github.com,/Dogfalo/materialize
Material Design,https://github.com/topics/Material-Design,https://github.com,/google/material-design-lite
Material Design,https://github.com/topics/Material-Design,https://github.com,/quasarframework/quasar
Material Design,https://github.com/topics/Material-Design,https://github.com,/angular/components
MATLAB,https://github.com/topics/MATLAB,https://github.com,/zhanwen/MathModel
MATLAB,https://github.com/topics/MATLAB,https://github.com,/PRML/PRMLT
MATLAB,https://github.com/topics/MATLAB,https://github.com,/ZheC/Realtime_Multi-Person_Pose_Estimation
MATLAB,https://github.com/topics/MATLAB,https://github.com,/flybywiresim/aircraft
MATLAB,https://github.com/topics/MATLAB,https://github.com,/ZachL1/Bilibili-plus
MATLAB,https://github.com/topics/MATLAB,https://github.com,/Chakazul/Lenia
MATLAB,https://github.com/topics/MATLAB,https://github.com,/personqianduixue/Math_Model
MATLAB,https://github.com/topics/MATLAB,https://github.com,/HuangCongQing/Algorithms_MathModels
MATLAB,https://github.com/topics/MATLAB,https://github.com,/kaxap/arl
MATLAB,https://github.com/topics/MATLAB,https://github.com,/casadi/casadi
Maven,https://github.com/topics/Maven,https://github.com,/GoogleContainerTools/jib
Maven,https://github.com/topics/Maven,https://github.com,/bytedeco/javacv
Maven,https://github.com/topics/Maven,https://github.com,/zhanglei-workspace/shopping-management-system
Maven,https://github.com/topics/Maven,https://github.com,/rubenlagus/TelegramBots
Maven,https://github.com/topics/Maven,https://github.com,/diffplug/spotless
Maven,https://github.com/topics/Maven,https://github.com,/apache/maven
Maven,https://github.com/topics/Maven,https://github.com,/ZHENFENG13/My-Blog
Maven,https://github.com/topics/Maven,https://github.com,/java-aodeng/hope-boot
Maven,https://github.com/topics/Maven,https://github.com,/Kotlin/kotlin-examples
Maven,https://github.com/topics/Maven,https://github.com,/apache/maven-mvnd
Minecraft,https://github.com/topics/Minecraft,https://github.com,/fogleman/Craft
Minecraft,https://github.com/topics/Minecraft,https://github.com,/PaperMC/Paper
Minecraft,https://github.com/topics/Minecraft,https://github.com,/dnschneid/crouton
Minecraft,https://github.com/topics/Minecraft,https://github.com,/IdreesInc/Monocraft
Minecraft,https://github.com/topics/Minecraft,https://github.com,/cabaletta/baritone
Minecraft,https://github.com/topics/Minecraft,https://github.com,/MinecraftForge/MinecraftForge
Minecraft,https://github.com/topics/Minecraft,https://github.com,/HMCL-dev/HMCL
Minecraft,https://github.com/topics/Minecraft,https://github.com,/PojavLauncherTeam/PojavLauncher
Minecraft,https://github.com/topics/Minecraft,https://github.com,/nuno-faria/tiler
Minecraft,https://github.com/topics/Minecraft,https://github.com,/MineDojo/Voyager
Mobile,https://github.com/topics/Mobile,https://github.com,/flutter/flutter
Mobile,https://github.com/topics/Mobile,https://github.com,/facebook/react-native
Mobile,https://github.com/topics/Mobile,https://github.com,/Solido/awesome-flutter
Mobile,https://github.com/topics/Mobile,https://github.com,/ionic-team/ionic-framework
Mobile,https://github.com/topics/Mobile,https://github.com,/nolimits4web/swiper
Mobile,https://github.com/topics/Mobile,https://github.com,/fastlane/fastlane
Mobile,https://github.com/topics/Mobile,https://github.com,/jondot/awesome-react-native
Mobile,https://github.com/topics/Mobile,https://github.com,/expo/expo
Mobile,https://github.com/topics/Mobile,https://github.com,/AvaloniaUI/Avalonia
Mobile,https://github.com/topics/Mobile,https://github.com,/youzan/vant
Monero,https://github.com/topics/Monero,https://github.com,/monero-project/monero
Monero,https://github.com/topics/Monero,https://github.com,/xmrig/xmrig
Monero,https://github.com/topics/Monero,https://github.com,/yjjnls/awesome-blockchain
Monero,https://github.com/topics/Monero,https://github.com,/cazala/coin-hive
Monero,https://github.com/topics/Monero,https://github.com,/SChernykh/p2pool
Monero,https://github.com/topics/Monero,https://github.com,/haveno-dex/haveno
Monero,https://github.com/topics/Monero,https://github.com,/MultiPoolMiner/MultiPoolMiner
Monero,https://github.com/topics/Monero,https://github.com,/Cyclenerd/ethereum_nvidia_miner
Monero,https://github.com/topics/Monero,https://github.com,/oliverw/miningcore
Monero,https://github.com/topics/Monero,https://github.com,/xmrig/xmrig-nvidia
MongoDB,https://github.com/topics/MongoDB,https://github.com,/macrozheng/mall
MongoDB,https://github.com/topics/MongoDB,https://github.com,/netdata/netdata
MongoDB,https://github.com/topics/MongoDB,https://github.com,/meteor/meteor
MongoDB,https://github.com/topics/MongoDB,https://github.com,/prisma/prisma
MongoDB,https://github.com/topics/MongoDB,https://github.com,/Asabeneh/30-Days-Of-Python
MongoDB,https://github.com/topics/MongoDB,https://github.com,/0voice/interview_internal_reference
MongoDB,https://github.com/topics/MongoDB,https://github.com,/hasura/graphql-engine
MongoDB,https://github.com/topics/MongoDB,https://github.com,/ityouknow/spring-boot-examples
MongoDB,https://github.com/topics/MongoDB,https://github.com,/Automattic/mongoose
MongoDB,https://github.com/topics/MongoDB,https://github.com,/coollabsio/coolify
Mongoose,https://github.com/topics/Mongoose,https://github.com,/bailicangdu/node-elm
Mongoose,https://github.com/topics/Mongoose,https://github.com,/hagopj13/node-express-boilerplate
Mongoose,https://github.com/topics/Mongoose,https://github.com,/idurar/idurar-erp-crm
Mongoose,https://github.com/topics/Mongoose,https://github.com,/santiq/bulletproof-nodejs
Mongoose,https://github.com/topics/Mongoose,https://github.com,/madhums/node-express-mongoose-demo
Mongoose,https://github.com/topics/Mongoose,https://github.com,/async-labs/saas
Mongoose,https://github.com/topics/Mongoose,https://github.com,/async-labs/builderbook
Mongoose,https://github.com/topics/Mongoose,https://github.com,/kunalkapadia/express-mongoose-es6-rest-api
Mongoose,https://github.com/topics/Mongoose,https://github.com,/konstantinmuenster/notion-clone
Mongoose,https://github.com/topics/Mongoose,https://github.com,/brocoders/nestjs-boilerplate
Monitoring,https://github.com/topics/Monitoring,https://github.com,/netdata/netdata
Monitoring,https://github.com/topics/Monitoring,https://github.com,/grafana/grafana
Monitoring,https://github.com/topics/Monitoring,https://github.com,/prometheus/prometheus
Monitoring,https://github.com/topics/Monitoring,https://github.com,/louislam/uptime-kuma
Monitoring,https://github.com/topics/Monitoring,https://github.com,/huginn/huginn
Monitoring,https://github.com/topics/Monitoring,https://github.com,/Unitech/pm2
Monitoring,https://github.com/topics/Monitoring,https://github.com,/getsentry/sentry
Monitoring,https://github.com/topics/Monitoring,https://github.com,/influxdata/influxdb
Monitoring,https://github.com/topics/Monitoring,https://github.com,/nicolargo/glances
Monitoring,https://github.com/topics/Monitoring,https://github.com,/taosdata/TDengine
MvvmCross,https://github.com/topics/MvvmCross,https://github.com,/MvvmCross/MvvmCross
MvvmCross,https://github.com/topics/MvvmCross,https://github.com,/MvvmCross/MvvmCross-Samples
MvvmCross,https://github.com/topics/MvvmCross,https://github.com,/Baseflow/Chameleon
MvvmCross,https://github.com/topics/MvvmCross,https://github.com,/MvvmCross/NPlus1DaysOfMvvmCross
MvvmCross,https://github.com/topics/MvvmCross,https://github.com,/Plac3hold3r/MvxScaffolding
MvvmCross,https://github.com/topics/MvvmCross,https://github.com,/Cheesebaron/Cheesebaron.MvxPlugins
MvvmCross,https://github.com/topics/MvvmCross,https://github.com,/Nethereum/Nethereum.UI.Wallet.Sample
MvvmCross,https://github.com/topics/MvvmCross,https://github.com,/DominicMaas/SoundByteOSS
MvvmCross,https://github.com/topics/MvvmCross,https://github.com,/Baseflow/MvxForms
MvvmCross,https://github.com/topics/MvvmCross,https://github.com,/rogerwcpt/xamarin-mvvvm-frameworks
MySQL,https://github.com/topics/MySQL,https://github.com,/Snailclimb/JavaGuide
MySQL,https://github.com/topics/MySQL,https://github.com,/macrozheng/mall
MySQL,https://github.com/topics/MySQL,https://github.com,/netdata/netdata
MySQL,https://github.com/topics/MySQL,https://github.com,/strapi/strapi
MySQL,https://github.com/topics/MySQL,https://github.com,/grafana/grafana
MySQL,https://github.com/topics/MySQL,https://github.com,/gogs/gogs
MySQL,https://github.com/topics/MySQL,https://github.com,/nocodb/nocodb
MySQL,https://github.com/topics/MySQL,https://github.com,/dbeaver/dbeaver
MySQL,https://github.com/topics/MySQL,https://github.com,/prisma/prisma
MySQL,https://github.com/topics/MySQL,https://github.com,/metabase/metabase
NativeScript,https://github.com/topics/NativeScript,https://github.com,/NativeScript/NativeScript
NativeScript,https://github.com/topics/NativeScript,https://github.com,/nativescript-vue/nativescript-vue
NativeScript,https://github.com/topics/NativeScript,https://github.com,/alibaba/LuaViewSDK
NativeScript,https://github.com/topics/NativeScript,https://github.com,/ngx-formly/ngx-formly
NativeScript,https://github.com/topics/NativeScript,https://github.com,/NathanWalker/angular-seed-advanced
NativeScript,https://github.com/topics/NativeScript,https://github.com,/momotech/MLN
NativeScript,https://github.com/topics/NativeScript,https://github.com,/NativeScript/nativescript-angular
NativeScript,https://github.com/topics/NativeScript,https://github.com,/NativeScript/nativescript-cli
NativeScript,https://github.com/topics/NativeScript,https://github.com,/EddyVerbruggen/nativescript-plugin-firebase
NativeScript,https://github.com/topics/NativeScript,https://github.com,/aptabase/aptabase
Nim,https://github.com/topics/Nim,https://github.com,/nim-lang/Nim
Nim,https://github.com/topics/Nim,https://github.com,/zedeus/nitter
Nim,https://github.com/topics/Nim,https://github.com,/kaitai-io/kaitai_struct
Nim,https://github.com/topics/Nim,https://github.com,/Dav1dde/glad
Nim,https://github.com/topics/Nim,https://github.com,/dom96/jester
Nim,https://github.com/topics/Nim,https://github.com,/mratsim/Arraymancer
Nim,https://github.com/topics/Nim,https://github.com,/nim-lang/nimble
Nim,https://github.com/topics/Nim,https://github.com,/planety/prologue
Nim,https://github.com/topics/Nim,https://github.com,/aduros/wasm4
Nim,https://github.com/topics/Nim,https://github.com,/ringabout/awesome-nim
Natural language processing,https://github.com/topics/Natural-language-processing,https://github.com,/huggingface/transformers
Natural language processing,https://github.com/topics/Natural-language-processing,https://github.com,/d2l-ai/d2l-zh
Natural language processing,https://github.com/topics/Natural-language-processing,https://github.com,/google-research/bert
Natural language processing,https://github.com/topics/Natural-language-processing,https://github.com,/GokuMohandas/Made-With-ML
Natural language processing,https://github.com/topics/Natural-language-processing,https://github.com,/hankcs/HanLP
Natural language processing,https://github.com/topics/Natural-language-processing,https://github.com,/explosion/spaCy
Natural language processing,https://github.com/topics/Natural-language-processing,https://github.com,/eugeneyan/applied-ml
Natural language processing,https://github.com/topics/Natural-language-processing,https://github.com,/d2l-ai/d2l-en
Natural language processing,https://github.com/topics/Natural-language-processing,https://github.com,/sebastianruder/NLP-progress
Natural language processing,https://github.com/topics/Natural-language-processing,https://github.com,/huggingface/datasets
Node.js,https://github.com/topics/Node.js,https://github.com,/vercel/next.js
Node.js,https://github.com/topics/Node.js,https://github.com,/nodejs/node
Node.js,https://github.com/topics/Node.js,https://github.com,/nvm-sh/nvm
Node.js,https://github.com/topics/Node.js,https://github.com,/nestjs/nest
Node.js,https://github.com/topics/Node.js,https://github.com,/sindresorhus/awesome-nodejs
Node.js,https://github.com/topics/Node.js,https://github.com,/nuxt/nuxt
Node.js,https://github.com/topics/Node.js,https://github.com,/withastro/astro
Node.js,https://github.com/topics/Node.js,https://github.com,/n8n-io/n8n
Node.js,https://github.com/topics/Node.js,https://github.com,/Asabeneh/30-Days-Of-JavaScript
Node.js,https://github.com/topics/Node.js,https://github.com,/Unitech/pm2
NoSQL,https://github.com/topics/NoSQL,https://github.com,/redis/redis
NoSQL,https://github.com/topics/NoSQL,https://github.com,/dbeaver/dbeaver
NoSQL,https://github.com/topics/NoSQL,https://github.com,/surrealdb/surrealdb
NoSQL,https://github.com/topics/NoSQL,https://github.com,/mongodb/mongo
NoSQL,https://github.com/topics/NoSQL,https://github.com,/dragonflydb/dragonfly
NoSQL,https://github.com/topics/NoSQL,https://github.com,/pubkey/rxdb
NoSQL,https://github.com/topics/NoSQL,https://github.com,/valkey-io/valkey
NoSQL,https://github.com/topics/NoSQL,https://github.com,/arangodb/arangodb
NoSQL,https://github.com/topics/NoSQL,https://github.com,/CodisLabs/codis
NoSQL,https://github.com/topics/NoSQL,https://github.com,/scylladb/scylladb
npm,https://github.com/topics/npm,https://github.com,/goldbergyoni/nodebestpractices
npm,https://github.com/topics/npm,https://github.com,/oven-sh/bun
npm,https://github.com/topics/npm,https://github.com,/meteor/meteor
npm,https://github.com/topics/npm,https://github.com,/yarnpkg/yarn
npm,https://github.com/topics/npm,https://github.com,/lerna/lerna
npm,https://github.com/topics/npm,https://github.com,/pnpm/pnpm
npm,https://github.com/topics/npm,https://github.com,/honojs/hono
npm,https://github.com/topics/npm,https://github.com,/renovatebot/renovate
npm,https://github.com/topics/npm,https://github.com,/verdaccio/verdaccio
npm,https://github.com/topics/npm,https://github.com,/apify/crawlee
Objective-C,https://github.com/topics/Objective-C,https://github.com,/vsouza/awesome-ios
Objective-C,https://github.com/topics/Objective-C,https://github.com,/dkhamsing/open-source-ios-apps
Objective-C,https://github.com/topics/Objective-C,https://github.com,/serhii-londar/open-source-mac-os-apps
Objective-C,https://github.com/topics/Objective-C,https://github.com,/SDWebImage/SDWebImage
Objective-C,https://github.com/topics/Objective-C,https://github.com,/NativeScript/NativeScript
Objective-C,https://github.com/topics/Objective-C,https://github.com,/hackiftekhar/IQKeyboardManager
Objective-C,https://github.com/topics/Objective-C,https://github.com,/realm/realm-swift
Objective-C,https://github.com/topics/Objective-C,https://github.com,/OpenEmu/OpenEmu
Objective-C,https://github.com/topics/Objective-C,https://github.com,/kyleneideck/BackgroundMusic
Objective-C,https://github.com/topics/Objective-C,https://github.com,/facebook/infer
OpenGL,https://github.com/topics/OpenGL,https://github.com,/alacritty/alacritty
OpenGL,https://github.com/topics/OpenGL,https://github.com,/kovidgoyal/kitty
OpenGL,https://github.com/topics/OpenGL,https://github.com,/raysan5/raylib
OpenGL,https://github.com/topics/OpenGL,https://github.com,/ssloy/tinyrenderer
OpenGL,https://github.com/topics/OpenGL,https://github.com,/lettier/3d-game-shaders-for-beginners
OpenGL,https://github.com/topics/OpenGL,https://github.com,/google/filament
OpenGL,https://github.com/topics/OpenGL,https://github.com,/bkaradzic/bgfx
OpenGL,https://github.com/topics/OpenGL,https://github.com,/OpenRCT2/OpenRCT2
OpenGL,https://github.com/topics/OpenGL,https://github.com,/glfw/glfw
OpenGL,https://github.com/topics/OpenGL,https://github.com,/SFTtech/openage
Operating system,https://github.com/topics/Operating-system,https://github.com,/huihut/interview
Operating system,https://github.com/topics/Operating-system,https://github.com,/SerenityOS/serenity
Operating system,https://github.com/topics/Operating-system,https://github.com,/HeyPuter/puter
Operating system,https://github.com/topics/Operating-system,https://github.com,/Awesome-HarmonyOS/HarmonyOS
Operating system,https://github.com/topics/Operating-system,https://github.com,/redox-os/redox
Operating system,https://github.com/topics/Operating-system,https://github.com,/phil-opp/blog_os
Operating system,https://github.com/topics/Operating-system,https://github.com,/reactos/reactos
Operating system,https://github.com/topics/Operating-system,https://github.com,/rust-embedded/rust-raspberrypi-OS-tutorials
Operating system,https://github.com/topics/Operating-system,https://github.com,/s-matyukevich/raspberry-pi-os
Operating system,https://github.com/topics/Operating-system,https://github.com,/tuhdo/os01
P2P,https://github.com/topics/P2P,https://github.com,/fatedier/frp
P2P,https://github.com/topics/P2P,https://github.com,/bitcoin/bitcoin
P2P,https://github.com/topics/P2P,https://github.com,/rustdesk/rustdesk
P2P,https://github.com/topics/P2P,https://github.com,/syncthing/syncthing
P2P,https://github.com/topics/P2P,https://github.com,/ethereum/go-ethereum
P2P,https://github.com/topics/P2P,https://github.com,/webtorrent/webtorrent
